INFO 2026-01-04 11:22:19,855 basehttp 20488 14328 "POST /admin/LYMSApp/profile/add/ HTTP/1.1" 302 0
INFO 2026-01-04 11:22:19,896 basehttp 20488 14328 "GET /admin/LYMSApp/profile/ HTTP/1.1" 200 10275
INFO 2026-01-04 11:22:19,942 basehttp 20488 14328 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-01-04 11:22:20,060 basehttp 20488 14328 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2026-01-04 11:22:24,429 basehttp 20488 14328 "POST /admin/logout/ HTTP/1.1" 200 3568
WARNING 2026-01-04 11:22:35,108 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:35,110 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:44,250 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:44,251 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:45,176 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:45,177 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:45,375 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:45,376 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:45,536 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:45,537 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:45,672 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:45,673 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:45,806 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:45,806 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:45,941 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:45,942 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:46,090 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:46,091 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:46,228 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:46,229 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:46,373 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:46,374 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:46,524 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:46,525 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
WARNING 2026-01-04 11:22:46,655 log 20488 14328 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2026-01-04 11:22:46,656 basehttp 20488 14328 "POST /login/ HTTP/1.1" 403 1004
INFO 2026-01-04 11:23:00,356 basehttp 20488 14328 "GET /login/ HTTP/1.1" 200 4678
INFO 2026-01-04 11:23:00,426 basehttp 20488 21336 "GET /static/js/toast.js HTTP/1.1" 304 0
INFO 2026-01-04 11:23:00,436 basehttp 20488 14328 "GET /static/css/toast.css HTTP/1.1" 304 0
INFO 2026-01-04 11:23:10,299 basehttp 20488 14328 "POST /login/ HTTP/1.1" 200 70
INFO 2026-01-04 11:23:11,840 basehttp 20488 14328 "GET /dash/ HTTP/1.1" 200 4728
INFO 2026-01-04 11:23:17,457 basehttp 20488 14328 "GET /manage-books/ HTTP/1.1" 200 15914
INFO 2026-01-04 11:24:56,758 basehttp 20488 14328 "POST /manage-books/ HTTP/1.1" 200 57
INFO 2026-01-04 11:24:58,328 basehttp 20488 14328 "GET /manage-books/ HTTP/1.1" 200 16946
INFO 2026-01-04 11:24:58,367 basehttp 20488 21336 "GET /static/js/toast.js HTTP/1.1" 304 0
INFO 2026-01-04 11:24:58,368 basehttp 20488 14328 "GET /static/css/toast.css HTTP/1.1" 304 0
